,content,uid
113,"
As Mike and I look across all of our business units, we continue to look for 
optimal organizational structures that will enable each business unit to 
achieve it's targets for  2001 and beyond.  In our weather business, there 
appears to be a lack of seamlessness.  Reporting relationships, P&L, and 
vision for this business are not best aligned as this business exists today.  

Mike and I would like to address this as follows:    we need 100% full time 
dedication from each and any employee that is dedicated to the weather 
business.  All identified employees in the weather business will now become 
full time employees of EGM and report to Mark Tawney. Accordingly Mark and I 
will be looking at, with each of you, the employees that may be affected by 
this transition and the need to hire additional employees.  It is important 
that both business units work together to determine which individuals will be 
in Weather, or  will be in EEL.  Once done, Mark will begin adding to the 
weather team in each of your regions.   It is obvious that the organizations 
and product lines can lever each other and the synergy's will provide 
powerful results in our regional gas and power businesses in particular.  

If you look at coal, lng, equities, etc, we have employees based in each of 
your regions who report back into the appropriate business unit within EGM.  
This restructure will similarly align weather.  

Please give me a call and we will discuss the issues surrounding this new 
structure.",0
114,"
As we move forward with our global LNG strategy, it is obvious that the best 
way to capture value for Enron is to bring the same merchant activity to this 
business unit.  This merchant philosophy allows aggressive book and position 
management from a worldwide perspective.  Our ability to gather data and to 
show only one Enron face in the market is crucial to our success.  As 
important is one pricing desk.  Many of you know, Eric Groves in Houston is 
running our pricing desk, Larry Lawyer is working on all finance type 
business for us, and Jen Fraser is running our fundamentals group.  

To bring full merchant capabilities to our worldwide LNG business, Mike and I 
wanted to clearly outline a point that seems to need attention.  ALL LNG 
contacts, negotiations, and contracts, (physical, financial, buys, sales, 
etc.), with external counterparties must and will be managed through our 
commercial LNG group headed by Eric Gonzales, and Rick Bergsieker.  

It is crucial to manage market perspective, appearance, and informantion.  We 
all know how important each project (Metgas, and other initiatives in India) 
could be, but a coordinated front will help us better grow all of our 
businesses.

Regards

Jeff",0
115,"
Please expect a phone call from Andrew Makk, currently in the Mid East group, 
who is interested in exploring opportunities in each of your areas.  He is a 
very qualified individual who would be a tremendous resource in any of your 
groups.  Thanks.  Jeff",0
116,"
Please select your reviewers for year end PRC.  If you have any questions 
call Shanna.  thanks.  Jeff",0
117,"
OK, so I didn't really think you'd be at the office at 9:30 pm when I left 
you a message last night, buy my day turned into a freak show. 

Later

Jeff",0
118,"
Hi, hope you are doing great.  I was wondering if you've met Russell Dyke, 
who is in Lagrasta's group, and who I told could get into the LNG before you 
came over.  He has great international experience, and LNG experience.  He 
might be a great match with the Jose team, since I'm uncomfortable with their 
understanding of MTM, and their overall appreciation of the Enron way of 
doing business.  (Today, Russel (assoc/mgr at year end) closed a deal with 
CSFB worth 19 million to us.)  Overall a solid guy.   Let me know what you 
think.  (Merritt and Russell know each other well, and have worked on 
projects together)

Also, I mentioned to Merritt that I was excited about her opportunity to 
trade dutch power, but was very interested in staying in touch with her, 
possibly to trade freight, etc.  

Jeff",0
119,"
Looks like there is plenty of work to do, and I continue to believe shipping, 
etc. has great possibility for Enron.  I'd like to get a group of people to 
talk about plans going forward, and will fill you in shortly on time, where, 
etc.  One point is that it is our policy not to speak to the press without it 
being cleared through public relations first.  Your comments were 
interesting, but I was concerned about perception.  Please coordinate public 
statements, interviews, and the like through the proper channels going 
forward.   

Thanks.  

Jeff",0
120,"
I spoke with Tom Piazze at Wharton again this morning, about a reduction in 
the financial commit. from us.  He was not receptive, and in the past, I've 
suggested energy outsourcing for the University, and more recently discussing 
their broadband needs.  Others here have thought about this at Enron (like 
the California University system).  Jeremy Blachman and I are going to run 
with this in a more direct approach and see what happends.  (Tom P.  was open 
to all of this, of course).

FYI,  thanks.   Jeff",0
121,"
Given year end issues, we really need to be trading close to the vest now.  I 
was a little surprised how big the prompt few months position in crude was 
two days ago, and we need to scale them back.  

I need the component var for those four structural trades we have today.  
thanks.... Jeff",0
122,"
Hi Dave.  As a follow up to out conversation, I found out Robert Rauschenburg 
will be here April 5 or 6 and the weekend (April 7-8).  See how that looks on 
the calendar for y'all yankees to visit down here in rodeoland.  (I did go to 
the rodeo last night--hosted a big party--and wore my boots, and a cowboy hat 
my group gave me--pictures to follow)
Can you believe I went to the Rodeo?

Jeff ""J. R."" Shankdaddy",0
123,"
Where is the mention of J Block hedges.=20


  =20
=09
=09
=09From:  Christian LeBroc @ ENRON                           11/07/2000 12:=
04 PM
=09

To: Chris Abel/HOU/ECT@ECT, Susan D Trevino/HOU/ECT@ECT, Michael=20
Benien/Corp/Enron@ENRON, Homan Amiry/LON/ECT@ECT, Bjorn=20
Hagelmann/HOU/ECT@ECT, Ted Murphy/HOU/ECT@ECT, Jeffrey A=20
Shankman/HOU/ECT@ECT, John L Nowlan/HOU/ECT@ECT
cc: John Swinney/HOU/ECT@ECT, Scott Earnest/HOU/ECT@ECT, Michelle=20
Bruce/HOU/ECT@ECT=20
Subject: Liquids Violation Memo: Nov. 6

Liquids desk has a VaR violation for effective date Nov. 6 of  $8.2MM, over=
=20
its limit by 3 percent.=20

The violation was due to heating and gasoil going shorter by 939K barrels. =
=20
Essential, shorten the heat/gasoil position reduced the overall net long=20
products=01, portfolio causing the crack spreads to widen when crude oil is=
 net=20
short 5MM barrels.

Furthermore, volatility on crude was up 3 percent with 15 cents upward move=
=20
in price.=20

Christian        =20

",0
124,"
Have you been outside?  I have to leave early today!  Hope your dinner was 
great....

Jeff",0
125,"
Are we sponsoring gas tech (in houston) Nov 15 ish for $200,000?  What's up 
with the brochures?  Yes? No?  Your call on all of this.

Jeff",0
126,"
please put me on the continental flight to tokyo on sunday as well.  thanks.",0
127,"
can we spend a few minutes talking about eol?  I've only gotten response from 
jim g, doug f, and adam m.  where is everyone else?

Jeff",0
128,"
I'm looking forward to our drinks/dinner of woes.  (But not too long on woes, 
I don't like not being in a good mood).  When is good for you week after next?

Jeff

P.S.  I really don't like that expression ""misery loves company""  by the 
way......
",0
129,"
Hi Lea, 

What are you thinking about with Jeff (Koons)?  

Jeff",0
130,"
It seems to me we are in the middle of no man's land with respect to the 
following:  Opec production speculation, Mid east crisis and renewed 
tensions, US elections and what looks like a slowing economy  (?),  and no 
real weather anywhere in the world.  I think it would be most prudent to play 
the markets from a very flat price position and try to day trade more 
aggressively.  I have no intentions of outguessing Mr. Greenspan, the US. 
electorate, the Opec ministers and their new important roles, The Israeli and 
Palestinian leaders, and somewhat importantly, Mother Nature.  Given that, 
and that we cannot afford to lose any more money, and that Var seems to be a 
problem, let's be as flat as possible. I'm ok with spread risk  (not front to 
backs, but commodity spreads).  

The morning meetings are not inspiring, and I don't have a real feel for 
everyone's passion with respect to the markets.  As such, I'd like to ask 
John N. to run the morning meetings on Mon. and Wed.  

Thanks.   Jeff",0
